"id","page_id","created_at","table_count","changed_tables"
306375242,2184258,2009-08-06T10:14:21Z,8,2
306472653,39760328,2009-08-06T20:58:17Z,3,2
306587621,597733,2009-08-07T12:14:37Z,0,2
306862647,23912807,2009-08-08T21:50:08Z,1,1
307040940,2384174,2009-08-09T21:09:08Z,6,2
307436061,7473,2009-08-11T21:07:40Z,7,2
307678587,1704694,2009-08-13T03:12:51Z,12,2
307707535,2910322,2009-08-13T08:08:21Z,0,2
307800549,18438494,2009-08-13T19:37:29Z,6,2
307909538,23146406,2009-08-14T09:47:32Z,14,2
308006005,2667864,2009-08-14T20:36:50Z,7,2
308437378,20814112,2009-08-17T07:09:45Z,2,2
308454146,22385122,2009-08-17T10:10:59Z,13,2
308463818,5515121,2009-08-17T11:44:58Z,12,2
308538243,907306,2009-08-17T19:58:19Z,29,2
308633558,8536948,2009-08-18T06:33:20Z,2,2
308776385,156587,2009-08-18T22:55:04Z,3,2
308944166,20963041,2009-08-19T20:52:22Z,2,2
309264620,11986,2009-08-21T15:42:23Z,1,2
309440885,1497718,2009-08-22T15:57:25Z,2,2
309477253,702579,2009-08-22T20:02:26Z,22,2
309512369,2258409,2009-08-22T23:58:23Z,2,2
309902334,23624244,2009-08-25T02:50:01Z,0,2
309966106,24106315,2009-08-25T13:01:59Z,2,2
310038235,23503,2009-08-25T20:48:02Z,0,2
310140531,3479332,2009-08-26T10:57:38Z,12,2
310435405,6058229,2009-08-27T21:13:54Z,3,2
310625785,19396977,2009-08-28T23:16:11Z,41,2
310630425,14050139,2009-08-28T23:52:34Z,6,2
310722453,6488903,2009-08-29T15:06:31Z,12,2
310814748,4144796,2009-08-30T01:38:25Z,4,4
311414630,5695158,2009-09-02T05:10:14Z,4,4
311520969,518916,2009-09-02T19:12:12Z,2,2
311565775,526237,2009-09-02T23:55:52Z,0,2
311861924,5302235,2009-09-04T16:59:54Z,8,6
311961105,946164,2009-09-05T05:05:23Z,2,2
312361074,1644840,2009-09-07T11:12:48Z,3,2
312869160,11791801,2009-09-09T22:47:25Z,2,2
313080733,13336602,2009-09-10T22:00:37Z,20,2
313153991,23974259,2009-09-11T08:20:34Z,3,2
313312311,1656653,2009-09-12T04:17:09Z,29,2
313357000,7701849,2009-09-12T12:15:28Z,6,2
313371524,18593150,2009-09-12T14:24:45Z,9,3
313408804,171741,2009-09-12T18:13:52Z,6,2
313454290,27102,2009-09-12T22:32:49Z,4,2
314202946,24357253,2009-09-15T22:02:27Z,1,1
314310063,12156864,2009-09-16T09:34:08Z,2,3
314435312,1030991,2009-09-16T22:32:02Z,0,2
314467290,3535282,2009-09-17T02:56:07Z,10,2
314539055,20113970,2009-09-17T15:08:14Z,8,2
314553352,11732933,2009-09-17T16:44:24Z,6,2
314845127,23274276,2009-09-19T02:53:52Z,46,5
315018438,24085833,2009-09-20T01:28:59Z,1,1
315402554,20963041,2009-09-22T00:32:36Z,2,2
315626460,79397,2009-09-23T01:30:48Z,39,2
315949206,17965515,2009-09-24T16:56:17Z,4,2
316107378,382736,2009-09-25T11:48:53Z,6,2
316291450,4732861,2009-09-26T11:57:43Z,24,2
316294217,4544450,2009-09-26T12:23:05Z,9,2
316599503,175837,2009-09-28T01:15:46Z,6,2
316604097,1461519,2009-09-28T01:47:57Z,10,10
316639741,2041201,2009-09-28T07:25:57Z,4,2
316692779,11633375,2009-09-28T15:01:33Z,6,8
317160186,24523688,2009-09-30T21:06:17Z,2,2
317160737,17525955,2009-09-30T21:17:48Z,6,2
317297056,239489,2009-10-01T15:53:00Z,2,2
317333339,3944709,2009-10-01T19:23:01Z,2,2
317360454,276250,2009-10-01T21:54:00Z,0,2
317392266,68904,2009-10-02T01:17:17Z,2,2
317618688,440467,2009-10-03T09:41:36Z,24,2
317634386,24418098,2009-10-03T12:16:42Z,3,3
317818075,23010174,2009-10-04T10:52:36Z,2,2
317890197,21408013,2009-10-04T19:13:52Z,8,2
318038904,24062551,2009-10-05T13:19:50Z,102,32
318223017,2221484,2009-10-06T10:20:49Z,22,2
318263127,6713333,2009-10-06T15:28:10Z,56,4
318469556,24607253,2009-10-07T15:29:30Z,2,2
318568181,495028,2009-10-08T00:33:09Z,2,2
318704074,5684780,2009-10-08T18:25:22Z,0,1
318903361,24632688,2009-10-09T17:32:22Z,2,2
319035093,5330383,2009-10-10T10:11:12Z,2,2
319152864,5713837,2009-10-11T02:01:02Z,0,1
319653036,15190346,2009-10-13T17:14:04Z,3,2
319695800,5536529,2009-10-13T21:14:10Z,2,2
319804292,24661696,2009-10-14T13:17:55Z,27,8
319810232,159748,2009-10-14T13:59:02Z,4,2
320123230,44635,2009-10-16T00:25:53Z,2,2
320175607,20401827,2009-10-16T08:46:43Z,1,2
320489054,67243,2009-10-17T22:39:45Z,2,2
320632934,13691952,2009-10-18T17:43:05Z,15,4
320660711,9134518,2009-10-18T20:19:05Z,2,2
320856343,454401,2009-10-19T19:45:44Z,11,2
321000131,22597187,2009-10-20T13:47:13Z,8,2
321103678,24766798,2009-10-21T00:22:07Z,2,2
321121011,71802,2009-10-21T02:28:04Z,32,2
321253021,5281582,2009-10-21T19:55:23Z,2,2
321571480,8611983,2009-10-23T13:45:27Z,92,2
321575301,20647577,2009-10-23T14:12:12Z,2,2
321807134,16096383,2009-10-24T19:32:12Z,6,2
322007788,24214453,2009-10-25T21:20:08Z,4,2
322540617,24874226,2009-10-28T14:34:40Z,12,2
322630408,144156,2009-10-28T23:11:49Z,3,3
322635207,33441710,2009-10-28T23:38:39Z,2,2
322942318,1717289,2009-10-30T16:10:38Z,4,6
323168532,4723694,2009-10-31T21:23:51Z,8,2
323555217,913327,2009-11-02T22:04:17Z,4,2
323705478,13288,2009-11-03T15:48:11Z,1,1
323836267,24721032,2009-11-04T04:27:46Z,3,2
323902197,4095973,2009-11-04T15:24:16Z,6,3
323927644,37744,2009-11-04T18:04:42Z,3,4
323958953,7001498,2009-11-04T21:00:56Z,2,2
323973613,483147,2009-11-04T22:20:50Z,0,2
324061691,13271670,2009-11-05T10:28:07Z,0,4
324144439,18938150,2009-11-05T20:32:42Z,10,2
324165551,86029,2009-11-05T22:27:51Z,3,1
324234851,173486,2009-11-06T07:06:20Z,9,2
324363357,12203316,2009-11-06T23:00:11Z,1,1
324396822,7487617,2009-11-07T03:13:09Z,1,2
324399816,3192672,2009-11-07T03:38:07Z,0,1
324592372,10952024,2009-11-08T05:06:34Z,31,2
324982647,19324899,2009-11-10T03:53:14Z,7,2
325123826,24999365,2009-11-10T21:43:15Z,2,2
325220313,24873031,2009-11-11T10:12:02Z,6,6
325310931,10442352,2009-11-11T20:58:45Z,6,4
325571954,15883386,2009-11-13T05:23:36Z,0,2
325628955,758239,2009-11-13T15:03:37Z,4,2
325634607,1699096,2009-11-13T15:45:01Z,12,3
325745255,22838647,2009-11-14T04:38:11Z,4,2
325958152,705685,2009-11-15T10:27:05Z,26,2
326225536,2514216,2009-11-16T21:17:50Z,14,2
326298424,2574542,2009-11-17T05:26:32Z,21,48
326725414,5656683,2009-11-19T13:04:00Z,33,2
326890616,59628,2009-11-20T07:39:47Z,14,2
327667757,1013925,2009-11-24T14:17:44Z,6,2
327789546,22291668,2009-11-25T02:37:41Z,3,4
327796068,9372646,2009-11-25T03:24:04Z,4,2
327902038,19737831,2009-11-25T18:39:49Z,16,2
327930358,779136,2009-11-25T21:28:56Z,6,2
328164578,2122508,2009-11-27T06:09:31Z,10,4
328183607,21448787,2009-11-27T09:33:11Z,4,4
328283369,10952024,2009-11-27T23:18:23Z,30,2
328564928,11227013,2009-11-29T11:08:32Z,3,2
328689204,24879097,2009-11-29T23:49:58Z,2,2
328732129,1209269,2009-11-30T04:14:53Z,12,2
329317751,3522778,2009-12-02T21:41:18Z,23,2
329367633,40405,2009-12-03T02:09:40Z,0,1
329508882,3811166,2009-12-03T19:09:22Z,16,2
329784247,20868001,2009-12-05T01:24:03Z,18,2
329920271,11732933,2009-12-05T19:48:22Z,15,2
329980788,5734188,2009-12-06T01:52:18Z,0,3
330084042,501937,2009-12-06T17:08:32Z,6,2
330313029,886579,2009-12-07T21:18:20Z,4,2
330489466,2398921,2009-12-08T17:19:39Z,5,2
330879272,11230384,2009-12-10T15:26:49Z,8,2
330891532,930659,2009-12-10T16:53:26Z,2,2
330918266,25387624,2009-12-10T19:32:42Z,3,3
330975478,1109042,2009-12-10T23:56:17Z,4,2
330988644,1160910,2009-12-11T01:06:27Z,0,1
331236890,1843931,2009-12-12T08:48:01Z,6,2
331396242,23089224,2009-12-13T07:37:02Z,9,2
331401931,325218,2009-12-13T08:43:30Z,2,2
331410359,11834004,2009-12-13T10:19:20Z,6,2
331429481,3344140,2009-12-13T13:35:58Z,12,2
331562311,1292962,2009-12-14T04:44:25Z,1,2
331608967,357220,2009-12-14T12:55:40Z,17,2
331902906,1971339,2009-12-15T23:25:39Z,4,2
331986527,26797,2009-12-16T07:57:59Z,6,4
332087599,17278765,2009-12-16T18:22:13Z,37,2
332167195,1121484,2009-12-17T01:07:09Z,4,4
332519492,25187824,2009-12-18T17:18:49Z,9,2
333159353,25519649,2009-12-22T00:42:51Z,5,5
333238968,18592231,2009-12-22T11:49:28Z,0,2
333534533,23868977,2009-12-23T11:40:40Z,1,2
334016896,843354,2009-12-25T22:55:16Z,9,2
334032400,5029244,2009-12-26T01:25:02Z,11,2
334232764,22711766,2009-12-27T09:00:00Z,4,2
334400125,24063353,2009-12-28T00:06:19Z,5,9
334516621,7914076,2009-12-28T12:17:31Z,10,4
334614303,2043791,2009-12-28T21:22:19Z,17,6
334690338,2043791,2009-12-29T07:29:30Z,17,2
334698241,2598600,2009-12-29T08:57:56Z,78,2
334795055,19349826,2009-12-29T21:50:20Z,3,2
334817498,20894257,2009-12-30T00:21:28Z,18,2
334838706,2511386,2009-12-30T02:50:29Z,2,2
334935232,21684356,2009-12-30T16:30:59Z,4,2
334987656,14093399,2009-12-30T21:56:03Z,20,2
335088234,996951,2009-12-31T10:57:24Z,48,2
335159687,717125,2009-12-31T19:55:42Z,2,2
335324400,25646701,2010-01-01T19:23:35Z,1,1
335642110,23919750,2010-01-03T15:19:43Z,6,2
335698361,314828,2010-01-03T21:57:34Z,2,2
335718348,4877697,2010-01-04T00:06:48Z,2,2
335837031,25361772,2010-01-04T17:26:37Z,4,2
335989206,956114,2010-01-05T12:30:41Z,0,16
336261331,27439,2010-01-06T20:27:29Z,0,1
336303587,6033331,2010-01-07T00:11:17Z,3,3
336402003,55942,2010-01-07T14:36:41Z,2,2
336514926,454401,2010-01-08T01:17:44Z,11,2
336681459,338344,2010-01-08T22:08:05Z,14,2
336814084,1925533,2010-01-09T16:02:16Z,14,5
336862399,3780200,2010-01-09T20:52:09Z,74,4
337042259,258839,2010-01-10T19:04:10Z,1,1
337386774,16565139,2010-01-12T14:14:21Z,8,2
337464090,5518390,2010-01-12T21:24:56Z,2,2
337478900,25499732,2010-01-12T22:40:11Z,4,6
337577264,485643,2010-01-13T11:33:20Z,5,2
337578578,28985781,2010-01-13T11:44:46Z,41,7
337599976,23112313,2010-01-13T14:36:54Z,2,2
337606330,457292,2010-01-13T15:19:41Z,2,2
338071978,18055005,2010-01-15T21:54:49Z,2,2
338324074,8330081,2010-01-17T07:09:07Z,24,3
338333531,7655634,2010-01-17T08:53:35Z,9,2
338343081,402850,2010-01-17T10:39:33Z,2,2
338406964,20289325,2010-01-17T19:05:19Z,15,2
338467072,1140787,2010-01-18T01:01:07Z,2,2
338592298,19792392,2010-01-18T18:29:16Z,4,2
338839077,814490,2010-01-19T22:20:47Z,2,2
339021398,21022541,2010-01-20T20:48:51Z,6,6
339071886,54176,2010-01-21T01:34:40Z,2,2
339073728,15319604,2010-01-21T01:47:59Z,0,1
339253172,9104734,2010-01-22T00:17:12Z,2,2
339752613,30364,2010-01-24T17:15:31Z,2,2
339826883,71180,2010-01-25T00:28:04Z,0,2
339948615,556066,2010-01-25T16:35:18Z,3,2
340014589,20834427,2010-01-25T22:32:17Z,2,2
340018627,25703826,2010-01-25T22:52:49Z,8,8
340219482,670378,2010-01-26T22:20:17Z,23,2
340224089,12663,2010-01-26T22:42:43Z,18,2
340318767,2419014,2010-01-27T12:03:43Z,12,6
340534063,1918578,2010-01-28T15:03:55Z,2,6
340767328,7877232,2010-01-29T19:20:22Z,4,2
340927798,21660055,2010-01-30T17:18:20Z,5,8
341112897,26017072,2010-01-31T17:18:22Z,15,15
341180410,15753220,2010-02-01T00:08:55Z,27,2
341284392,363254,2010-02-01T15:20:07Z,6,2
341408329,26010857,2010-02-02T03:39:37Z,2,2
341602280,1018276,2010-02-03T02:08:21Z,13,2
341620493,24113749,2010-02-03T04:13:02Z,2,2
341852523,23719,2010-02-04T08:16:07Z,5,2
341875427,43234,2010-02-04T11:52:52Z,2,2
341878550,5310,2010-02-04T12:20:01Z,0,1
341943459,219642,2010-02-04T19:23:27Z,2,2
342242132,19914748,2010-02-06T05:24:18Z,1,2
342243692,22688147,2010-02-06T05:38:13Z,1,2
342247487,12226446,2010-02-06T06:15:59Z,12,2
342249160,1448736,2010-02-06T06:30:55Z,9,2
342288734,23715802,2010-02-06T13:46:12Z,4,2
342333984,3304057,2010-02-06T19:01:23Z,3,3
342356449,10688917,2010-02-06T21:11:16Z,1,2
342369268,2567716,2010-02-06T22:25:22Z,2,2
342383543,24326326,2010-02-06T23:47:18Z,10,2
342624456,9432075,2010-02-08T03:17:57Z,4,2
342744580,2052327,2010-02-08T18:22:38Z,121,2
342784812,372832,2010-02-08T21:44:21Z,0,2
343272399,19477573,2010-02-11T02:13:21Z,20,2
343491183,2248653,2010-02-12T04:55:59Z,16,2
343529955,24213845,2010-02-12T11:55:02Z,4,4
343831645,256004,2010-02-13T22:13:07Z,5,2
343934708,4151577,2010-02-14T05:11:47Z,2,2
344053299,181426,2010-02-14T17:56:05Z,2,2
344089446,12441518,2010-02-14T21:42:30Z,16,2
344517569,1033540,2010-02-17T00:41:12Z,6,8
344827299,932529,2010-02-18T15:24:10Z,2,2
344828785,12520862,2010-02-18T15:32:44Z,2,2
344930663,24370270,2010-02-19T01:08:27Z,15,9
345024009,509446,2010-02-19T14:49:15Z,8,2
345189705,1172821,2010-02-20T09:57:31Z,6,2
345432228,24075895,2010-02-21T14:58:47Z,5,5
345499333,13935781,2010-02-21T20:53:00Z,62,2
345593890,23647668,2010-02-22T04:03:24Z,10,1
345874155,11541203,2010-02-23T14:02:44Z,2,2
345887338,2430532,2010-02-23T15:28:22Z,14,2
346369194,26340107,2010-02-25T21:17:55Z,2,2
346483511,17810,2010-02-26T12:49:54Z,2,2
346627086,26059450,2010-02-27T04:07:32Z,3,4
346782629,12707992,2010-02-28T00:19:26Z,12,9
346890914,7478728,2010-02-28T15:14:36Z,2,2
346918264,26373523,2010-02-28T18:05:35Z,4,2
346956058,24509863,2010-02-28T21:25:37Z,2,2
346964241,14650119,2010-02-28T22:07:55Z,6,3
347597557,26225639,2010-03-03T22:47:51Z,2,2
347666025,24528755,2010-03-04T06:55:38Z,9,2
348066166,26443552,2010-03-06T08:19:58Z,0,1
348236155,355900,2010-03-07T03:17:29Z,6,2
348273744,11796140,2010-03-07T06:16:18Z,2,2
348353640,2654987,2010-03-07T17:01:46Z,0,2
348387799,9205050,2010-03-07T20:28:41Z,4,2
348422444,7388,2010-03-07T23:36:29Z,0,4
348470783,21089250,2010-03-08T04:51:26Z,11,2
348602751,586840,2010-03-08T20:58:46Z,9,2
348794731,3601402,2010-03-09T19:13:55Z,4,2
349270901,23108983,2010-03-11T18:48:43Z,5,2
349527418,3973724,2010-03-13T01:02:53Z,4,2
349571137,15374313,2010-03-13T07:19:38Z,9,7
349800180,103063,2010-03-14T13:35:54Z,2,2
349819255,258790,2010-03-14T16:05:19Z,15,2
350188537,18772558,2010-03-16T12:08:50Z,12,2
350279550,24294457,2010-03-16T21:30:05Z,2,2
350384254,8288153,2010-03-17T12:04:24Z,5,2
350434338,15313466,2010-03-17T17:32:00Z,6,2
350440728,13336349,2010-03-17T18:08:53Z,18,4
350534977,13209000,2010-03-18T03:46:24Z,3,3
350547035,20490542,2010-03-18T05:40:25Z,0,1
350669245,25401574,2010-03-18T21:28:57Z,6,2
350800060,331417,2010-03-19T15:15:09Z,9,2
351018842,26269204,2010-03-20T18:20:47Z,2,1
351170913,5321,2010-03-21T15:17:43Z,11,2
351202653,13826748,2010-03-21T18:40:00Z,4,2
351355045,64394,2010-03-22T13:31:04Z,2,2
351605160,6407860,2010-03-23T18:13:39Z,47,2
351634842,11986,2010-03-23T20:54:10Z,1,2
352092482,11315968,2010-03-26T02:39:26Z,3,3
352103043,26704040,2010-03-26T04:17:03Z,8,8
352453805,18424435,2010-03-28T02:34:13Z,11,2
352562165,718196,2010-03-28T17:00:57Z,5,2
353597131,12959925,2010-04-02T19:28:31Z,2,2
353628364,26478218,2010-04-02T22:46:42Z,2,3
353959335,25476330,2010-04-04T19:46:32Z,16,2
354022597,206705,2010-04-05T02:13:24Z,4,2
354491976,531897,2010-04-07T08:53:49Z,2,2
354624928,27451799,2010-04-07T22:34:43Z,14,2
354745039,2092499,2010-04-08T13:48:20Z,250,2
355129267,26903310,2010-04-10T12:26:08Z,5,5
355234245,3953427,2010-04-10T23:36:00Z,2,2
355359368,4887,2010-04-11T16:40:50Z,33,2
355428406,450389,2010-04-11T23:43:05Z,14,2
355606117,9504027,2010-04-12T20:13:04Z,14,2
355759392,25594738,2010-04-13T14:26:50Z,6,2
355785586,10914033,2010-04-13T16:59:35Z,2,2
355851438,399783,2010-04-13T23:15:53Z,16,2
355886865,18978751,2010-04-14T02:43:56Z,9,2
356035285,10114596,2010-04-14T20:27:18Z,8,2
356077852,10338807,2010-04-15T00:40:26Z,10,6
356372986,4312,2010-04-16T13:20:28Z,8,2
356724954,435204,2010-04-18T04:34:24Z,10,2
356860157,80801,2010-04-18T21:34:09Z,6,2
356948455,232522,2010-04-19T09:06:09Z,2,2
357015681,5951,2010-04-19T16:26:42Z,6,2
357076939,14485150,2010-04-19T21:47:38Z,8,2
357151842,11181785,2010-04-20T05:57:48Z,6,2
357493881,26388815,2010-04-21T22:18:49Z,3,2
357502573,2455842,2010-04-21T23:04:08Z,4,1
357508074,27053926,2010-04-21T23:33:37Z,4,4
357718014,16473469,2010-04-22T23:14:10Z,19,2
357942972,14609625,2010-04-24T02:08:22Z,23,3
358109207,16038451,2010-04-25T00:12:38Z,0,2
358262551,26097009,2010-04-25T19:55:20Z,2,2
358949739,7129693,2010-04-28T23:50:51Z,5,4
359125840,11947794,2010-04-29T20:22:50Z,44,6
359413264,8617766,2010-05-01T09:28:18Z,6,2
359441407,26278373,2010-05-01T13:53:28Z,0,2
359780899,22415493,2010-05-03T04:32:02Z,1,2
359872525,27193010,2010-05-03T16:27:19Z,2,2
359927955,7927053,2010-05-03T21:20:53Z,8,2
360112145,18527270,2010-05-04T17:44:12Z,1,2
360119495,26467679,2010-05-04T18:25:16Z,0,2
360152485,8035701,2010-05-04T21:26:24Z,30,2
360676541,27168600,2010-05-07T07:34:04Z,34,10
360880370,25507494,2010-05-08T11:01:05Z,12,2
360915184,2192619,2010-05-08T15:36:11Z,2,4
360967263,92666,2010-05-08T20:46:11Z,0,3
361229474,336110,2010-05-10T07:15:08Z,2,2
361300467,59062,2010-05-10T16:42:39Z,8,2
361415926,21022541,2010-05-11T04:40:45Z,6,2
361464115,176801,2010-05-11T12:58:27Z,6,4
361858131,250499,2010-05-13T10:06:05Z,7,2
361929973,27320458,2010-05-13T18:08:34Z,6,2
361986768,27040057,2010-05-13T23:29:15Z,2,4
362149857,23448144,2010-05-14T20:02:17Z,4,2
362203687,23267186,2010-05-15T02:50:35Z,23,10
362294961,6540851,2010-05-15T17:56:50Z,0,8
362327352,415098,2010-05-15T21:39:45Z,8,2
362327416,415098,2010-05-15T21:40:10Z,8,2
362333353,19940419,2010-05-15T22:22:19Z,0,2
362589815,25335910,2010-05-17T10:12:47Z,2,2
363106069,205724,2010-05-20T00:04:49Z,1,2
363119646,159268,2010-05-20T01:43:16Z,2,2
363256449,21809,2010-05-20T19:53:20Z,7,2
363413202,11574354,2010-05-21T16:53:42Z,20,2
363612022,20518051,2010-05-22T21:04:57Z,9,16
363673533,8841760,2010-05-23T06:02:55Z,11,2
364114779,26899840,2010-05-25T14:03:20Z,35,2
364115911,7054969,2010-05-25T14:10:33Z,6,6
364179638,11047281,2010-05-25T20:54:36Z,12,2
364343968,56494,2010-05-26T18:39:29Z,21,5
364348837,8277124,2010-05-26T19:11:01Z,33,10
364490601,23024,2010-05-27T15:04:35Z,6,2
364535491,25621202,2010-05-27T19:54:37Z,9,5
364932980,1175987,2010-05-29T23:18:49Z,2,2
364959826,12182330,2010-05-30T03:08:02Z,6,2
364990279,27536205,2010-05-30T08:45:13Z,32,32
365023140,322798,2010-05-30T13:47:34Z,6,2
365051026,2656005,2010-05-30T17:11:58Z,0,2
365061339,22639679,2010-05-30T18:22:58Z,66,2
365574208,6804136,2010-06-02T04:32:39Z,2,2
365627314,10492048,2010-06-02T12:20:14Z,3,3
365646341,26682365,2010-06-02T14:35:28Z,3,3
365656142,241905,2010-06-02T15:38:53Z,14,2
365733706,2164293,2010-06-02T23:53:13Z,6,2
365775911,27164415,2010-06-03T05:26:05Z,6,3
365870842,237871,2010-06-03T18:06:58Z,2,2
365918637,4169247,2010-06-03T23:01:31Z,4,2
365959017,5954250,2010-06-04T04:07:07Z,25,3
366121983,1778716,2010-06-05T01:59:26Z,2,2
366227189,2878666,2010-06-05T17:58:29Z,2,2
366339700,25220821,2010-06-06T09:54:31Z,33,4
366354000,3215221,2010-06-06T11:59:59Z,2,2
366422304,23453282,2010-06-06T20:05:31Z,39,4
366741477,27642638,2010-06-08T07:40:11Z,0,11
366852450,25579142,2010-06-08T19:31:02Z,12,2
366891737,25554161,2010-06-08T23:12:35Z,11,2
367029142,26427332,2010-06-09T18:27:04Z,53,3
367281498,9877115,2010-06-10T20:37:02Z,2,2
367451386,27681614,2010-06-11T17:10:45Z,4,4
367547294,1112494,2010-06-12T04:15:20Z,6,2
367672173,55245,2010-06-12T22:38:36Z,4,2
367801508,580296,2010-06-13T17:33:43Z,2,2
367998638,3209648,2010-06-14T16:49:08Z,6,14
368017503,25395786,2010-06-14T18:38:01Z,9,3
368277207,17798548,2010-06-15T23:58:57Z,13,6
368398301,179348,2010-06-16T14:55:25Z,8,4
368655520,19984841,2010-06-17T20:26:53Z,11,5
368841820,7350552,2010-06-18T18:23:30Z,2,2
369317583,26488378,2010-06-21T07:35:52Z,2,2
369549758,27803382,2010-06-22T14:07:01Z,7,7
369863027,27483342,2010-06-24T05:06:21Z,2,3
369933039,2182654,2010-06-24T16:08:11Z,17,2
369992359,38245,2010-06-24T22:28:39Z,16,2
370071631,27760403,2010-06-25T10:52:26Z,12,2
370148440,21344397,2010-06-25T20:38:28Z,43,2
370247263,8913012,2010-06-26T13:09:58Z,11,2
370250417,1864131,2010-06-26T13:39:36Z,18,2
370578713,1926173,2010-06-28T10:59:18Z,15,3
370676179,737926,2010-06-28T21:42:57Z,237,54
370834386,26292346,2010-06-29T19:02:39Z,2,2
370861954,3682835,2010-06-29T21:59:03Z,4,8
370910359,156591,2010-06-30T03:17:27Z,10,2
370949952,27896338,2010-06-30T07:08:35Z,6,6
371200338,18807044,2010-07-01T13:33:25Z,2,2
371221911,21534755,2010-07-01T16:13:10Z,6,6
371519397,26963258,2010-07-03T09:29:13Z,44,14
371597557,25669714,2010-07-03T20:54:12Z,2,2
371796595,7678374,2010-07-05T05:02:33Z,2,2
371796645,2092499,2010-07-05T05:03:00Z,263,4
371959143,92035,2010-07-06T02:52:02Z,11,2
371963001,23399213,2010-07-06T03:24:41Z,32,2
372213356,17592646,2010-07-07T14:02:19Z,2,2
372607436,38373,2010-07-09T16:51:03Z,16,4
372659960,15705649,2010-07-09T23:25:02Z,19,12
372758427,2674279,2010-07-10T15:55:57Z,4,2
373004398,3859038,2010-07-12T02:03:45Z,7,2
373135780,2985832,2010-07-12T20:01:50Z,2,2
373234612,26018664,2010-07-13T10:23:23Z,27,2
373290502,2304760,2010-07-13T17:21:29Z,6,2
373306632,1342873,2010-07-13T18:57:18Z,6,2
373549883,5525966,2010-07-15T01:47:31Z,5,2
373639179,9104734,2010-07-15T15:11:08Z,2,2
374086917,1696666,2010-07-18T04:58:26Z,3,2
374224440,7151287,2010-07-19T00:51:26Z,2,2
374285515,4395305,2010-07-19T10:51:11Z,0,1
374289373,19680601,2010-07-19T11:34:57Z,17,14
374325088,4624749,2010-07-19T16:10:05Z,2,2
374588986,8114497,2010-07-21T00:25:30Z,82,4
375041317,2419014,2010-07-23T14:40:44Z,27,2
375089411,7434619,2010-07-23T20:01:58Z,10,2
375118912,28133771,2010-07-23T23:14:26Z,2,2
375397211,907506,2010-07-25T17:11:18Z,3,2
375531039,2742986,2010-07-26T11:13:42Z,9,1
375748791,171045,2010-07-27T15:47:15Z,0,2
375826874,163893,2010-07-28T00:10:23Z,11,2
375849995,16406821,2010-07-28T03:28:47Z,16,2
375880884,28108486,2010-07-28T08:59:35Z,0,3
376096978,14730870,2010-07-29T14:45:00Z,5,2
376249401,184399,2010-07-30T12:06:10Z,3,2
376330099,7940469,2010-07-30T21:59:16Z,29,2
376443685,207114,2010-07-31T16:29:51Z,7,2
376530166,28218620,2010-08-01T02:52:07Z,4,4
376798183,27717943,2010-08-02T18:31:12Z,12,5
376807497,5172504,2010-08-02T19:33:03Z,1,2
376827808,237871,2010-08-02T21:49:48Z,2,2
376958246,22897967,2010-08-03T16:09:12Z,62,2
377057063,9342734,2010-08-04T03:52:53Z,9,2
377151557,11947794,2010-08-04T17:32:50Z,44,2
377277181,27968365,2010-08-05T10:24:51Z,2,2
377413189,1400919,2010-08-06T02:39:52Z,2,2
377670567,16121057,2010-08-07T16:22:42Z,0,2
377903869,4629719,2010-08-09T00:07:02Z,8,32
378014666,27080072,2010-08-09T16:03:25Z,24,5
378078052,24642416,2010-08-09T22:42:39Z,12,2
378167267,14540899,2010-08-10T12:12:38Z,4,1
378251147,9634852,2010-08-10T21:37:53Z,12,1
378369023,8838371,2010-08-11T14:44:13Z,28,14
378423512,169945,2010-08-11T20:48:59Z,3,3
378511659,2361042,2010-08-12T09:42:24Z,2,2
378839830,6870622,2010-08-14T07:13:33Z,1,2
378895982,26970955,2010-08-14T16:28:52Z,29,10
379007756,13804,2010-08-15T07:28:31Z,2,2
379064483,27751737,2010-08-15T16:19:04Z,0,2
379192591,27688481,2010-08-16T10:05:44Z,14,2
379792877,27619651,2010-08-19T15:25:13Z,3,2
379837509,6310,2010-08-19T19:55:18Z,6,4
379844089,19088721,2010-08-19T20:38:34Z,2,2
380014203,97659,2010-08-20T19:42:59Z,6,7
380021883,20049668,2010-08-20T20:29:46Z,7,6
380094661,708537,2010-08-21T04:49:41Z,0,2
380158795,28464258,2010-08-21T15:10:12Z,3,3
380583049,32519135,2010-08-23T22:18:46Z,3,2
380829417,443242,2010-08-25T01:22:56Z,2,2
380886072,1792122,2010-08-25T09:54:04Z,26,2
380910993,18361730,2010-08-25T13:19:28Z,6,2
380978900,18361730,2010-08-25T20:15:04Z,6,2
380989510,26833,2010-08-25T21:13:46Z,7,2
381101987,1008145,2010-08-26T11:48:45Z,45,2
381373964,29922,2010-08-27T20:30:08Z,0,6
381376796,28397941,2010-08-27T20:46:15Z,4,2
