currentRowCount,currentColumnCount,currentCellCount,unmatchedTableRatio,unmatchedRowRatio,isContributorAnonymous,timeOfDay,dayOfWeek,isMinorEdit,commentLength,isBot,hasPreviousSameContributor,timeSinceLastArticleEdit,sizeChange,timeSinceLastArticleEditBySameContributor,revertCount,ratioOffAllEditsToContributorEdits,contributorRevertedBeforeInThatArticleCount,cellCountChange,rowCountChange,columnCountChange,sharedCellRatio,isRankChange,ratioOfNumericalCharsToAllChars,ratioOfAlphanumericCharsToAllChars,ratioOfUppercaseCharsToAllChars,ratioOfUppercaseCharsToLowercaseChars,lengthOfLongestConsecutiveSequenceOfSingleChar,lengthOfLongestToken,previousLength,offensiveWordCountInTables,offensiveWordCountInComment,averageRelativeFrequencyOfNewAddedWords,LZWCompressionRate,KLDOfCharDistribution,isCommentDeleted,isContributorDeleted,revision_id,tag_id
6,8,48,1.0,0.0,1,22,1,0,12,0,0,758,1691,-1,0,0.01010101,0,0.0,0.0,0.0,0.9895833333333334,0,0.056131788,0.6717511,0.090298966,0.17189315,9,13,1725,3,0,1.0,0.39768115942028986,27.900289855072465,0,0,378078052,12
6,4,24,1.0,0.0,1,19,5,0,17,0,0,1024,-17,-1,0,0.004255319,0,0.0,0.0,0.0,0.95,0,0.061511423,0.7346221,0.108963095,0.19314642,2,14,569,0,0,1.0,0.7117750439367311,737.4324408146387,0,0,340767328,5
4,11,44,1.0,0.0,0,16,7,0,39,0,1,2,1831,0,0,0.06779661,0,0.0,0.0,0.0,0.9761904761904762,0,0.090492554,0.7067583,0.09965636,0.19290465,2,11,873,2,0,1.0,0.48114285714285715,1.172966781214204,0,0,655059649,12
0,0,0,1.0,1.0,0,9,3,1,36,0,0,1965,-39,24268,0,9.97009E-4,0,0.0,0.0,0.0,1.0,0,0.1649315,0.75726026,0.21753424,0.58040935,4,14,1819,3,0,1.0,0.4533551554828151,983.4678394722372,0,0,525295436,12
5,6,30,1.0,0.0,1,22,6,0,20,0,0,160,1363,0,0,8.2884374E-4,0,0.0,0.0,0.0,0.9904761904761904,0,0.2218054,0.7097304,0.0848769,0.21058755,22,18,12795,1,0,0,0.32468547315777135,0.0,0,0,96171492,5
27,3,81,1.0,0.0,1,18,7,0,21,0,0,2085,0,0,0,0.012903226,0,0.0,0.0,0.0,0.9873417721518988,0,0.31590655,0.7508343,0.07119021,0.19571866,3,10,878,0,0,1.0,0.6277777777777778,978.0907020086978,0,0,732400026,12
37,3,111,1.0,0.02702702702702703,0,9,3,0,12,0,1,41,145617,41,0,2.8885037E-4,1,3.0,1.0,0.0,0.9906542056074766,0,8.6315855E-4,0.7857825,0.047766577,0.06479874,3,30,14661,51,0,2.7282836,0.37769680559956215,3071729.6190787354,0,0,682373227,12
7,3,21,1.0,-0.14285714285714285,1,19,6,0,21,0,0,20,-1104,-1,0,1.6212711E-4,0,-3.0,-1.0,0.0,1.0,0,0.007938123,0.7807857,0.042133115,0.057660166,2,22,5244,5,0,1.0,0.43763987792472026,689.8916857360792,0,0,472478077,12
8,6,48,1.0,0.0,1,3,5,0,13,0,0,528,292,14566,0,9.1421604E-4,0,24.0,0.0,3.0,0.9444444444444444,0,0.06198347,0.74793386,0.08539945,0.14220184,3,18,739,5,0,1.0,0.6570247933884298,281.28822733423544,0,0,683729464,12
37,2,74,1.0,0.0,1,16,6,0,10,0,0,3614,0,-1,0,0.0011520737,0,0.0,0.0,0.0,1.0,1,0.00498398,0.7782129,0.123531505,0.19013698,2,43,2799,1,0,1.0,0.3905304378782485,1225.2878885316184,0,0,666781893,12
0,0,0,1.0,1.0,0,6,5,0,65,0,0,633,-1340,537454,0,0.0012062726,0,0.0,0.0,0.0,1.0,0,0.17888153,0.7071744,0.09422369,0.21707068,4,24,27115,12,0,1.0,0.31961250360126764,2845.822062724293,0,0,637737504,12
9,4,36,1.0,0.0,0,13,7,1,107,1,0,4487,169,-1,0,0.05882353,0,0.0,0.0,0.0,0.9615384615384616,0,0.027139874,0.77609605,0.05532359,0.07975922,2,21,1942,4,0,1.2222222,0.557642149191445,367.72301505566185,0,0,401953308,12
18,13,234,1.0,0.0,0,22,2,0,118,0,1,457,0,457,5,0.011024346,5,0.0,0.0,0.0,0.9855072463768116,0,0.32307693,0.77307695,0.06307692,0.16302186,5,51,1182,0,0,1.0,0.5616740088105727,4535.570589657184,0,0,453986697,12
0,0,0,1.0,1.0,0,2,3,0,134,0,0,134927,16,-1,0,0.1,0,0.0,0.0,0.0,1.0,0,0.004901961,0.7352941,0.1127451,0.18253969,2,27,90,0,0,1.0714285,1.0196078431372548,5688.888888888884,0,0,491510328,12
0,0,0,1.0,1.0,0,23,1,1,73,0,0,193,97,-1,0,0.11111111,0,0.0,0.0,0.0,1.0,0,0.09855871,0.7855023,0.14370497,0.26453376,3,46,4646,2,0,1.0,0.30669775328529036,2374.0029655139415,0,0,560367881,12
46,3,138,1.0,0.0,1,3,4,0,27,0,0,322,1,-1,0,4.2194093E-4,0,0.0,0.0,0.0,0.9980769230769231,0,0.06506584,0.73922026,0.13064808,0.2412971,2,28,3865,7,0,1.0,0.492252984505969,513.1922380336351,0,0,111749758,12
1,1,1,1.0,0.0,1,21,1,0,16,0,0,2,3,2,0,0.0012755102,1,0.0,0.0,0.0,0.9374999999999999,0,0.13525374,0.7542478,0.094857655,0.18097895,3,20,8887,4,0,1.0,0.4005173771229333,179.51974794643863,0,0,387403576,5
1,1,1,1.0,0.0,1,21,1,0,16,0,0,2,3,2,0,0.0012755102,1,0.0,0.0,0.0,0.9374999999999999,0,0.13525374,0.7542478,0.094857655,0.18097895,3,20,8887,4,0,1.0,0.4005173771229333,179.51974794643863,0,0,387403576,11
9,3,27,1.0,0.0,1,10,5,0,13,0,0,774,5,-1,0,0.0028248588,0,0.0,0.0,0.0,0.9841269841269841,0,0.028149387,0.759476,0.059085842,0.087893866,2,19,3570,3,0,1.0,0.4342251950947603,1316.1889822595706,0,0,471121927,3
0,0,0,1.0,1.0,1,11,4,0,19,0,1,3,0,2,0,0.006741573,0,0.0,0.0,0.0,1.0,0,0.2116307,0.74360514,0.09492406,0.2171925,12,28,5005,3,0,1.0,0.39295445698715453,244.2869130869131,0,0,381101987,12
0,0,0,1.0,1.0,0,7,5,0,14,0,0,2225,0,-1,0,2.9515938E-4,0,0.0,0.0,0.0,1.0,0,0.053743962,0.73429954,0.12983091,0.23574561,5,21,1642,3,0,1.0,0.446256038647343,442.77710109622404,0,0,168685199,12
9,5,45,1.0,0.0,1,10,7,0,134,0,0,5760,0,-1,1,0.0013755158,0,0.0,0.0,0.0,0.986842105263158,0,0.057765666,0.7716621,0.146594,0.2584054,3,57,1718,0,0,1.0,0.4312126155519304,3482.7516908956204,0,0,331410359,12
4,6,24,1.0,0.25,0,12,4,0,5,0,1,5924,1153,5918,0,0.18004866,0,9.0,1.0,1.0,0.9591836734693877,0,0.0,0.75910896,0.05543084,0.07877301,2,19,5775,11,0,1.0,0.33103091003280954,1298.3283383283383,0,0,699781401,12
22,15,330,1.0,0.0,1,7,6,0,28,0,0,92818,1647,-1,0,0.0055555557,0,0.0,0.0,0.0,1.0,1,0.008358209,0.4762189,0.05512438,0.13355835,2,16,5034,2,0,1.0,0.19601990049751244,102.52205005959476,0,0,594483347,12
5,9,45,1.0,0.0,0,17,1,1,188,0,0,8,0,23886,5,0.0039968025,0,0.0,0.0,0.0,0.96712886942772,0,0.17031178,0.6961377,0.101907864,0.24039517,3,55,1974,6,0,1.0666667,0.48559670781893005,5622.100400174323,0,0,460637076,12
4,2,8,1.0,0.0,1,21,1,0,21,0,0,90824,2571,-1,0,0.016949153,0,0.0,0.0,0.0,0.875,0,0.08648649,0.6378378,0.1027027,0.22891566,2,8,162,1,0,1.0,0.9297297297297298,1481.3097155126136,0,0,396976952,2
4,2,8,1.0,0.0,1,21,1,0,21,0,0,90824,2571,-1,0,0.016949153,0,0.0,0.0,0.0,0.875,0,0.08648649,0.6378378,0.1027027,0.22891566,2,8,162,1,0,1.0,0.9297297297297298,1481.3097155126136,0,0,396976952,5
4,2,8,1.0,0.0,1,21,1,0,21,0,0,90824,2571,-1,0,0.016949153,0,0.0,0.0,0.0,0.875,0,0.08648649,0.6378378,0.1027027,0.22891566,2,8,162,1,0,1.0,0.9297297297297298,1481.3097155126136,0,0,396976952,11
19,2,38,1.0,0.0,0,12,1,1,66,0,0,50015,85,-1,0,0.006666667,0,0.0,0.0,0.0,0.9888544891640867,0,0.0026020107,0.7399172,0.09804849,0.1571415,2,20,16851,15,0,1.0,0.38182822424744545,2684.8531891821895,0,0,334516621,12
113,4,452,1.0,0.0,0,4,5,0,19,0,0,10992,1183,-1,0,8.445946E-4,0,0.0,0.0,0.0,0.9760479041916168,1,0.110316895,0.7243269,0.08077198,0.15147454,3,15,4199,7,0,1.0,0.4205763276970707,282.3986663491308,0,0,267344787,5
113,4,452,1.0,0.0,0,4,5,0,19,0,0,10992,1183,-1,0,8.445946E-4,0,0.0,0.0,0.0,0.9760479041916168,1,0.110316895,0.7243269,0.08077198,0.15147454,3,15,4199,7,0,1.0,0.4205763276970707,282.3986663491308,0,0,267344787,11
0,0,0,1.0,1.0,0,12,1,1,26,0,0,2341,83,-1,0,0.0032894737,0,0.0,0.0,0.0,1.0,0,0.016052319,0.69322234,0.0725327,0.119960666,3,45,1670,1,0,1.0,0.5582639714625446,703.6167664670659,0,0,7750035,12
2,5,10,1.0,0.0,1,16,7,0,11,0,0,1586,12,-1,0,0.0010438414,0,0.0,0.0,0.0,0.9,0,0.0,0.77568495,0.032534245,0.043778803,6,19,583,0,0,1.0,0.5684931506849316,381.1457975986278,0,0,130566096,2
34,7,238,1.0,0.0,0,8,4,0,133,0,0,4250,988,46622,0,0.02244898,2,0.0,0.0,0.0,0.9967948717948718,0,0.11543433,0.55920374,0.09307136,0.26538888,4,14,7681,0,0,1.4705882,0.3218331616889804,2929.618539252699,0,0,770578399,12
5,7,35,1.0,0.0,1,11,7,0,27,0,0,505,-42,-1,0,0.0023640662,0,0.0,0.0,0.0,0.96875,1,0.06118061,0.7478499,0.07290852,0.11878981,2,17,5123,8,0,1.0,0.40210198520825224,473.1085022726638,0,0,582035578,5
5,7,35,1.0,0.0,1,11,7,0,27,0,0,505,-42,-1,0,0.0023640662,0,0.0,0.0,0.0,0.96875,1,0.06118061,0.7478499,0.07290852,0.11878981,2,17,5123,8,0,1.0,0.40210198520825224,473.1085022726638,0,0,582035578,11
12,3,36,1.0,0.0,0,1,3,0,10,0,1,132,-640,0,0,0.058139537,0,0.0,0.0,0.0,0.9992150706436421,0,0.008457375,0.8505488,0.11118629,0.15212137,3,21,26627,14,0,1.0,0.2060535506402794,18.11334359860292,0,0,439189786,12
24,3,72,1.0,0.0,1,14,4,0,31,0,0,1459,105,-1,0,6.297229E-4,0,0.0,0.0,0.0,1.0,0,0.1444333,0.69675696,0.084921435,0.18168813,3,15,3000,1,0,1.0,0.4145873320537428,270.67733333333337,0,0,500800192,5
0,0,0,1.0,1.0,1,22,1,0,0,0,0,13363,24,-1,0,0.004132231,0,0.0,0.0,0.0,1.0,0,0.17052023,0.75289017,0.15895954,0.37542662,2,17,1384,0,0,0,0.5129682997118156,0.0,0,0,380583049,2
44,3,132,1.0,0.0,1,17,2,0,15,0,1,9,249,7,0,0.0030927835,0,0.0,0.0,0.0,0.9963768115942029,0,0.07055503,0.7631703,0.10606773,0.180834,3,66,4252,9,0,0,0.462153267512929,0.0,0,0,279399842,12
12,4,48,1.0,0.0,1,19,7,0,0,0,0,5522,0,-1,0,0.0038022813,0,0.0,0.0,0.0,0.96875,0,0.21008404,0.7507003,0.086834736,0.19135803,3,14,370,1,0,1.0,0.7142857142857143,2.7675675675675677,0,0,409610594,5
80,8,640,1.0,0.0,1,3,5,0,29,0,0,87751,0,-1,0,0.0038610038,0,0.0,0.0,0.0,0.9868421052631579,0,0.1537037,0.62857145,0.11904762,0.3345725,3,16,3771,0,0,1.125,0.28095238095238095,734.2131829868678,0,0,255979484,12
28,4,112,1.0,0.0,1,3,6,0,0,0,0,965,2,-1,0,5.624297E-4,0,0.0,0.0,0.0,0.9920634920634921,1,0.010646093,0.78500926,0.042455066,0.058006007,3,17,23226,29,0,1.0,0.4066000344649319,39.8119349005425,0,0,477476142,2
28,4,112,1.0,0.0,1,3,6,0,0,0,0,965,2,-1,0,5.624297E-4,0,0.0,0.0,0.0,0.9920634920634921,1,0.010646093,0.78500926,0.042455066,0.058006007,3,17,23226,29,0,1.0,0.4066000344649319,39.8119349005425,0,0,477476142,11
32,4,128,1.0,0.0,1,9,2,0,21,0,0,3003,995,-1,0,0.018181818,0,0.0,0.0,0.0,1.0,0,0.32977462,0.7775801,0.12040332,0.36775362,3,16,1686,0,0,1.0,0.38552787663107946,24.901542111506526,0,0,302016001,5
32,4,128,1.0,0.0,1,9,2,0,21,0,0,3003,995,-1,0,0.018181818,0,0.0,0.0,0.0,1.0,0,0.32977462,0.7775801,0.12040332,0.36775362,3,16,1686,0,0,1.0,0.38552787663107946,24.901542111506526,0,0,302016001,11
1,2,2,1.0,0.0,1,8,7,0,27,0,1,1,-2486,0,0,0.009933775,0,-1.0,0.0,-1.0,0.75,0,0.0,0.9079879,0.122345805,0.15612903,2,72,1183,1,0,1.0,0.6716867469879518,129.8393913778529,0,0,232457609,1
9,5,45,1.0,0.0,0,3,1,1,83,1,0,313995,-1,-1,0,0.045454547,0,0.0,0.0,0.0,0.9722222222222222,0,0.1825,0.81,0.0925,0.17289719,3,26,334,2,0,1.3333334,0.8418491484184915,2228.8453493013953,0,0,503700916,12
13,7,91,1.0,0.0,1,19,4,0,13,0,0,8610,16,-1,0,0.014705882,0,0.0,0.0,0.0,0.9954545454545455,0,0.056830216,0.7225556,0.1408401,0.26832548,4,16,2820,3,0,1.0,0.3169784680550653,840.883485309017,0,0,174664221,12
18,3,54,1.0,0.0,1,13,4,0,0,0,1,3,551,1,0,0.076271184,0,0.0,0.0,0.0,0.9743589743589743,0,0.11804385,0.7403035,0.09780776,0.18649517,2,12,593,0,0,0,0.6666666666666666,0.0,0,0,495295278,12
56,14,784,1.0,0.0,1,23,6,0,0,0,0,4018,-2,-1,0,0.004219409,0,0.0,0.0,0.0,1.0,1,0.2137847,0.4663007,0.025922537,0.11440108,7,10,3343,2,0,1.0,0.2610551997560232,18.07239006880048,0,0,437467603,12
8,11,88,1.0,0.0,0,20,5,0,255,0,0,1109,-270,16209,0,0.06775068,1,0.0,0.0,0.0,0.9565217391304348,0,0.15850145,0.80547553,0.19260326,0.42389005,3,31,1926,0,0,1.1956521,0.45311004784688996,6157.285614238462,0,0,641773415,12
24,6,144,1.0,0.0,1,8,4,0,15,0,0,2944,266,2,0,0.004830918,0,0.0,0.0,0.0,0.9966329966329966,0,0.11273567,0.73913044,0.119661406,0.23614275,3,23,2551,4,0,1.2222222,0.4944252210688197,1561.5141881135055,0,0,287011907,5
27,3,81,1.0,0.0,1,2,3,0,14,0,0,201479,24,-1,0,0.033333335,0,0.0,0.0,0.0,0.7636363636363637,0,0.03345852,0.7674974,0.046773642,0.06805763,2,13,2905,6,0,3.142857,0.4871969955616251,1295.4216867469884,0,0,334838706,5
14,5,70,1.0,0.0,1,22,1,0,0,0,0,1668,0,1,3,5.824112E-4,1,0.0,0.0,0.0,1.0,0,0.076561935,0.772481,0.121704586,0.21194969,3,13,2777,3,0,1.0,0.41732851985559566,0.0,0,0,277744568,12
10,5,50,1.0,0.1,0,4,7,0,31,0,0,946,637,6032,0,0.002042901,0,5.0,1.0,0.0,0.9107142857142857,0,0.045833334,0.69,0.054166667,0.09180791,2,26,1238,0,0,1.0714285,0.38666666666666666,1071.4306023540275,0,0,572975395,12
167,7,1169,1.0,0.0,1,5,6,0,32,0,0,26073,1042,4,0,0.003937008,0,0.0,0.0,0.0,0.9971264367816092,0,0.2733624,0.69824505,0.07137268,0.20189723,3,20,17895,9,0,2.0,0.2984623833058759,726.384800223526,0,0,513972773,12
9,8,72,1.0,0.0,0,11,7,0,18,0,0,3312,501,19660,0,0.018181818,8,0.0,0.0,0.0,0.9932432432432432,0,0.023973847,0.7591718,0.123864874,0.20261438,2,18,2712,1,0,1.0,0.3745928338762215,2157.876106194691,0,0,632127700,12
8,8,64,1.0,0.0,1,6,6,0,24,0,1,0,0,0,0,0.23255815,0,0.0,0.0,0.0,1.0,0,0.010385115,0.8022501,0.1518823,0.23732251,2,13,2311,3,0,0,0.3961937716262976,0.0,0,0,547768952,12
1,2,2,1.0,0.0,0,13,1,0,20,0,0,39841,6072,50338,0,0.23717949,0,0.0,0.0,0.0,0.9285714285714286,0,0.10125899,0.61753595,0.11555755,0.28837523,5,15,10969,0,0,1.6923077,0.2783954460553233,13903.557610408594,0,0,629434983,12
10,3,30,1.0,-0.2,0,21,6,1,20,0,0,10469,-1187,-1,0,5.5991043E-4,0,-6.0,-2.0,0.0,0.992,0,0.09607843,0.80441177,0.10980392,0.18345618,3,14,2197,8,0,1.0,0.36465981399902103,1027.2626308602642,0,0,488550880,12
11,6,66,1.0,0.0,0,7,4,1,133,1,0,603,-64,16107,0,9.2222565E-4,0,0.0,0.0,0.0,0.9992025518341309,0,0.17165971,0.7137968,0.13138945,0.3198788,4,28,22426,30,0,1.0,0.34906324214970536,3081.6978344940576,0,0,649959311,12
20,7,140,1.0,0.05,1,4,4,0,15,0,0,121,0,1451,1,0.0030004287,0,7.0,1.0,0.0,1.0,0,0.031995077,0.77265036,0.14690048,0.24740933,2,13,6512,18,0,1.0,0.359636978926319,202.2211302211302,0,0,617267528,2
0,0,0,1.0,1.0,0,21,3,0,23,0,0,10271,0,23055,0,0.027324343,2,0.0,0.0,0.0,1.0,0,0.14109036,0.74507827,0.11433619,0.23350516,9,23,4077,1,0,1.0,0.38243144867750545,30.13980868285504,0,0,609584750,12
131,5,655,1.0,0.0,0,22,1,0,78,0,0,152,-526,-1,1,0.011235955,0,0.0,0.0,0.0,0.957286432160804,0,0.0031595577,0.7615463,0.13613977,0.21878734,2,21,10935,3,0,1.030303,0.3944800669082799,456.6477283119258,0,0,565395302,12
7,3,21,1.0,0.14285714285714285,0,21,4,0,0,0,1,1,274,1,0,0.060606062,1,3.0,1.0,0.0,0.9333333333333333,0,0.25034964,0.78601396,0.07412587,0.16060606,4,20,719,0,0,1.0,0.6190476190476191,341.80806675938805,0,0,679322115,12
44,6,264,1.0,0.0,1,11,7,0,13,0,0,413915,1,-1,0,0.008064516,0,0.0,0.0,0.0,0.9933333333333333,0,0.15380786,0.7894475,0.11548034,0.22200957,5,12,2000,0,0,1.25,0.4848183175709308,817.1519999999998,0,0,698006922,12
7,3,21,1.0,0.0,0,14,7,1,136,0,0,110,0,5096,5,0.05952381,1,-3.0,-1.0,0.0,1.0,0,0.14649682,0.75159234,0.07643312,0.14457831,2,50,212,0,0,1.1,0.8757961783439491,3806.5306395057646,0,0,716888152,12
13,2,26,1.0,0.0,1,10,4,0,10,0,0,597,17,359588,0,0.014814815,0,0.0,0.0,0.0,1.0,0,0.0,0.7302632,0.13815789,0.23333333,2,10,320,0,0,0,0.8618421052631579,0.0,0,0,52640130,12
7,2,14,1.0,0.0,1,19,7,0,0,0,0,13787,-226,-1,0,0.0028901733,0,0.0,0.0,0.0,0.9523809523809524,0,0.16139954,0.6726862,0.069977425,0.15856777,2,12,932,2,0,0,0.6178128523111612,0.0,0,0,403224633,5
7,2,14,1.0,0.0,1,19,7,0,0,0,0,13787,-226,-1,0,0.0028901733,0,0.0,0.0,0.0,0.9523809523809524,0,0.16139954,0.6726862,0.069977425,0.15856777,2,12,932,2,0,0,0.6178128523111612,0.0,0,0,403224633,11
111,7,777,1.0,0.0,1,16,4,0,22,0,1,17,342,6,0,0.050847456,0,0.0,0.0,0.0,0.9985754985754987,0,0.20712627,0.8586858,0.09296457,0.16642573,2,46,9907,1,0,0,0.23718784474977433,0.0,0,0,407677914,12
53,9,477,1.0,0.0,0,11,1,1,32,0,0,3398,58,-1,0,6.877579E-4,0,0.0,0.0,0.0,1.0,0,0.23460306,0.63082945,0.12210751,0.44545454,2,14,2870,0,0,1.3333334,0.42408734220402594,176.97003484320555,0,0,797641042,12
6,7,42,1.0,0.0,1,15,4,0,20,0,0,14581,77,-1,0,0.0010559662,0,0.0,0.0,0.0,0.9736842105263158,0,0.15105163,0.7361377,0.08795411,0.17692308,2,12,508,0,0,1.0,0.6481835564053537,1195.10143584993,0,0,451863518,2
6,7,42,1.0,0.0,1,15,4,0,20,0,0,14581,77,-1,0,0.0010559662,0,0.0,0.0,0.0,0.9736842105263158,0,0.15105163,0.7361377,0.08795411,0.17692308,2,12,508,0,0,1.0,0.6481835564053537,1195.10143584993,0,0,451863518,5
6,7,42,1.0,0.0,1,15,4,0,20,0,0,14581,77,-1,0,0.0010559662,0,0.0,0.0,0.0,0.9736842105263158,0,0.15105163,0.7361377,0.08795411,0.17692308,2,12,508,0,0,1.0,0.6481835564053537,1195.10143584993,0,0,451863518,11
1,1,1,1.0,0.0,1,22,4,0,21,0,0,30095,0,-1,0,0.0021881838,0,0.0,0.0,0.0,0.8333333333333334,0,0.09657895,0.7705263,0.12710527,0.23746313,3,36,3966,8,0,1.3333334,0.5526651364447845,831.3351487644983,0,0,458879821,5
1,1,1,1.0,0.0,1,22,4,0,21,0,0,30095,0,-1,0,0.0021881838,0,0.0,0.0,0.0,0.8333333333333334,0,0.09657895,0.7705263,0.12710527,0.23746313,3,36,3966,8,0,1.3333334,0.5526651364447845,831.3351487644983,0,0,458879821,11
48,6,288,1.0,0.0,0,4,4,0,3,0,0,887,-2579,1501,3,0.12195122,2,-12.0,-2.0,0.0,1.0,0,0.0,0.66766167,0.05074627,0.083333336,2,17,2090,4,0,1.0,0.5491803278688525,40.66602870813397,0,0,217236478,1
10,5,50,1.0,0.0,1,2,7,0,11,0,1,3,-67,2,0,0.0060362173,0,0.0,0.0,0.0,0.9782608695652174,0,0.13055953,0.766858,0.07819225,0.14010283,3,27,1362,1,0,1.0,0.47581792318634425,1451.1929515418503,0,0,522418925,12
73,4,292,1.0,0.0,0,20,6,0,33,0,1,16,4,8,0,0.17391305,0,0.0,0.0,0.0,0.9836065573770492,0,0.03669451,0.77923626,0.086515516,0.13187812,2,19,3342,2,0,5.0,0.5359457866823807,516.2896469180133,0,0,535042020,12
33,4,132,1.0,0.0,0,12,1,1,21,0,1,1215,-28085,64,0,0.12693247,3,0.0,0.0,0.0,1.0,0,0.0,0.777692,0.10304902,0.15274599,2,13,2592,1,0,1.0,0.41898148148148145,310.5185185185185,0,0,503759411,12
15,10,150,1.0,0.0,1,19,6,0,17,0,0,81,188,-1,0,2.805049E-4,0,0.0,0.0,0.0,1.0,0,0.0398426,0.7557796,0.115346774,0.19205569,3,19,4074,3,0,0,0.46136919315403424,0.0,0,0,783653814,12
11,6,66,1.0,0.0,0,22,5,0,15,0,0,2,-647,1717,0,0.25978988,15,0.0,0.0,0.0,1.0,0,0.17951435,0.8072988,0.10780897,0.20733473,4,22,35892,11,0,1.0,0.2956174649723037,77.48757383260894,0,0,805225514,12
0,0,0,1.0,1.0,0,10,6,0,15,0,0,620,-38,0,0,0.2512716,12,0.0,0.0,0.0,1.0,0,0.17964107,0.8084136,0.108084716,0.20758063,4,22,34658,10,0,0,0.2978227279112235,0.0,0,0,755326536,12
54,4,216,1.0,0.0,0,6,7,0,45,0,0,11209,38,-1,0,0.00295858,0,0.0,0.0,0.0,0.991304347826087,0,9.2229655E-4,0.8173853,0.12842979,0.1866622,2,19,4407,0,0,1.2,0.2982253975570408,257.4024441635061,0,0,552529427,12
23,3,69,1.0,0.0,1,11,1,0,19,0,1,197,461,9,0,0.14492753,0,0.0,0.0,0.0,0.9787234042553191,0,0.031390134,0.77578473,0.11995516,0.19210054,2,13,859,0,0,1.0,0.43861607142857145,1587.855646100116,0,0,224115105,12
26,3,78,1.0,0.0,0,20,5,0,228,0,0,2793,103,-1,0,4.1017227E-4,0,0.0,0.0,0.0,0.9210514062208978,0,0.10842261,0.7822313,0.07616057,0.12782887,3,67,16035,5,0,1.5,0.43636035385448635,11526.68002894613,0,0,499959418,12
11,4,44,1.0,0.0,1,2,4,0,43,0,0,536,-558,1,0,4.015258E-4,0,0.0,0.0,0.0,0.95,0,0.13554987,0.71099746,0.049872123,0.09489051,3,23,787,4,0,1.0,0.5389527458492975,55.94917407878018,0,0,393344925,12
28,4,112,1.0,0.0,1,19,1,0,2,0,0,467,-5,-1,0,0.0011778563,0,0.0,0.0,0.0,0.9980908743795341,0,0.11614235,0.7533304,0.07194009,0.14478114,4,57,63985,52,1,1.0,0.37783540258787784,1053.2388528561382,0,0,718311709,12
0,0,0,1.0,1.0,1,9,1,0,0,0,0,124431,-2,-1,0,0.035714287,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1,0,0,15,0,0,0,17.0,0.0,0,0,536487471,2
0,0,0,1.0,1.0,1,9,1,0,0,0,0,124431,-2,-1,0,0.035714287,0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1,0,0,15,0,0,0,17.0,0.0,0,0,536487471,11
10,7,70,1.0,0.1,0,5,4,1,10,0,0,45563,2777,38424,0,0.030927835,0,7.0,1.0,0.0,0.9707602339181286,0,0.07898333,0.7499317,0.16069965,0.31494376,2,13,3595,5,0,1.0,0.3084510797120768,2733.0403337969406,0,0,523106112,12
13,7,91,1.0,0.0,1,1,6,0,0,0,0,9682,530,-1,0,4.1254127E-4,0,0.0,0.0,0.0,0.8648648648648649,1,0.0022896393,0.7979393,0.056096166,0.075851396,2,24,3513,7,0,1.2222222,0.5194508009153318,4706.377455166524,0,0,349527418,3
2,3,6,1.0,0.0,1,2,1,0,26,0,0,302275,1244,-1,0,0.021276595,0,0.0,0.0,0.0,0.9444444444444444,0,0.07901908,0.77929157,0.10626703,0.17889908,3,25,341,0,0,1.0,0.7084468664850136,1252.6677527967845,0,0,373004398,5
13,16,208,1.0,0.0,1,2,7,0,13,0,0,72,136,324,0,0.009404388,0,0.0,0.0,0.0,0.9848484848484849,0,0.13001911,0.7456979,0.08604206,0.16245487,3,12,1015,0,0,1.0,0.5486307837582625,1043.0382965199428,0,0,182441100,2
13,16,208,1.0,0.0,1,2,7,0,13,0,0,72,136,324,0,0.009404388,0,0.0,0.0,0.0,0.9848484848484849,0,0.13001911,0.7456979,0.08604206,0.16245487,3,12,1015,0,0,1.0,0.5486307837582625,1043.0382965199428,0,0,182441100,11
4,4,16,1.0,0.0,1,0,5,0,0,0,1,44,-6318,44,0,0.0015360983,1,12.0,-7.0,2.0,0.9897959183673469,0,0.099205494,0.7446854,0.10285591,0.18955283,3,14,4920,9,0,1.0,0.3525875026841314,268.6959349593496,0,0,115445760,2
4,4,16,1.0,0.0,1,0,5,0,0,0,1,44,-6318,44,0,0.0015360983,1,12.0,-7.0,2.0,0.9897959183673469,0,0.099205494,0.7446854,0.10285591,0.18955283,3,14,4920,9,0,1.0,0.3525875026841314,268.6959349593496,0,0,115445760,11
45,6,270,1.0,0.0,0,2,2,0,24,0,0,1,0,0,4,0.001261034,1,-2.0,-1.0,0.0,0.9249084249084248,0,0.10059905,0.7502582,0.103491016,0.18948562,3,18,5144,9,0,2.5,0.3497211319975212,23.489891135303267,0,0,104236795,12
16,4,64,1.0,0.0,1,1,2,0,32,0,1,5,210,0,0,0.4861111,1,0.0,0.0,0.0,0.9983333333333333,0,0.115167364,0.71882844,0.10523012,0.21112277,3,29,9560,4,0,0,0.28291576451180533,0.0,0,0,664041482,12
20,3,60,1.0,0.0,1,16,5,0,16,0,0,1049,43,1,0,0.0018518518,0,0.0,0.0,0.0,0.9888888888888889,0,0.0011802394,0.7804755,0.04754679,0.06497696,3,15,5902,14,0,1.0,0.44798516270443434,1775.430701457133,0,0,173298304,2
